DowntimeID,Production_Date,Location,Downtime_Category,ProcessArea,Downtime,Downtime_Duration
7786,2023-01-11 0:00,Plant B,Unplanned Downtime,Conveyors,ECS 2 Jam,26
7787,2023-01-12 0:00,Plant B,Planned Downtime,Planned,Coffee Break #1 ,20
7788,2023-01-12 0:00,Plant B,Planned Downtime,Planned,Coffee Break #2 ,20
7789,2023-01-12 0:00,Plant B,Planned Downtime,Planned,Lunch Break ,20
7790,2023-01-12 0:00,Plant B,Planned Downtime,Planned,5S / Routine Cleaning,30
7791,2023-01-12 0:00,Plant B,Planned Downtime,Planned,Safety Training,30
7792,2023-01-12 0:00,Plant B,Planned Downtime,Planned,Startup,30
7793,2023-01-12 0:00,Plant B,Schedule Exception,UnControllables,Un-Shreddables,48
7794,2023-01-12 0:00,Plant B,Unplanned Downtime,Mills,Shaker Electrical,9
7795,2023-01-12 0:00,Plant B,Unplanned Downtime,Magnet,Mag 1 Jam,12
7796,2023-01-12 0:00,Plant B,Unplanned Downtime,Magnet,Mag 2 Jam,8
7797,2023-01-12 0:00,Plant B,Unplanned Downtime,Conveyors,ECS 2 Jam,26
7798,2023-01-13 0:00,Plant B,Planned Downtime,Planned,Coffee Break #1 ,20
7799,2023-01-13 0:00,Plant B,Planned Downtime,Planned,Coffee Break #2 ,20
7800,2023-01-13 0:00,Plant B,Planned Downtime,Planned,Lunch Break ,20
7801,2023-01-13 0:00,Plant B,Planned Downtime,Planned,5S / Routine Cleaning,30
7802,2023-01-13 0:00,Plant B,Planned Downtime,Planned,Safety Training,30
7803,2023-01-13 0:00,Plant B,Planned Downtime,Planned,Startup,30
7804,2023-01-13 0:00,Plant B,Schedule Exception,UnControllables,Un-Shreddables,16
7805,2023-01-13 0:00,Plant B,Unplanned Downtime,Mills,Shaker Jam,6
7806,2023-01-13 0:00,Plant B,Unplanned Downtime,Magnet,Mag 1 Jam,3
7807,2023-01-13 0:00,Plant B,Unplanned Downtime,Magnet,Mag 2 Jam,18
7808,2023-01-13 0:00,Plant B,Unplanned Downtime,Conveyors,Dirt 1 Jam,23
7809,2023-01-13 0:00,Plant B,Unplanned Downtime,Conveyors,Dirt 1 Pullcord2,1
7810,2023-01-13 0:00,Plant B,Unplanned Downtime,Conveyors,Dirt 2 Pullcord3,10
7811,2023-01-13 0:00,Plant B,Unplanned Downtime,Conveyors,Dirt 3 Jam,4
7812,2023-01-13 0:00,Plant B,Unplanned Downtime,Conveyors,NFC 1 Tail,24
7813,2023-01-13 0:00,Plant B,Unplanned Downtime,Conveyors,ECS 2 Jam,3
7814,2023-01-13 0:00,Plant B,Unplanned Downtime,Main Motor Engine,Mechanical Misc,20
7815,2023-01-14 0:00,Plant B,Planned Downtime,Planned,Coffee Break #1 ,15
7816,2023-01-14 0:00,Plant B,Planned Downtime,Planned,Coffee Break #2 ,15
7817,2023-01-14 0:00,Plant B,Planned Downtime,Planned,Lunch Break ,15
7818,2023-01-14 0:00,Plant B,Planned Downtime,Planned,5S / Routine Cleaning,30
7819,2023-01-14 0:00,Plant B,Planned Downtime,Planned,Startup,39
7820,2023-01-14 0:00,Plant B,Schedule Exception,UnControllables,Un-Shreddables,13
7821,2023-01-14 0:00,Plant B,Unplanned Downtime,Magnet,Mag 1 Jam,32
7822,2023-01-14 0:00,Plant B,Unplanned Downtime,Magnet,Mag 2 Jam,24
7823,2023-01-14 0:00,Plant B,Unplanned Downtime,Mills,Stacker Belt Jam,10
7824,2023-01-16 0:00,Plant B,Planned Downtime,Planned,Coffee Break #1 ,20
7825,2023-01-16 0:00,Plant B,Planned Downtime,Planned,Coffee Break #2 ,20
7826,2023-01-16 0:00,Plant B,Planned Downtime,Planned,5S / Routine Cleaning,30
7827,2023-01-16 0:00,Plant B,Planned Downtime,Planned,Safety Training,30
7828,2023-01-16 0:00,Plant B,Planned Downtime,Planned,Startup,30
7829,2023-01-16 0:00,Plant B,Planned Downtime,Planned,Hammer Flip,70
7830,2023-01-16 0:00,Plant B,Unplanned Downtime,Feedroll System,Infeed Jam,10
7831,2023-01-16 0:00,Plant B,Unplanned Downtime,Magnet,Mag 2 Jam,5
7832,2023-01-16 0:00,Plant B,Unplanned Downtime,Magnet,Mag 3 Jam,16
7833,2023-01-16 0:00,Plant B,Unplanned Downtime,Conveyors,West Conveyor,10
7834,2023-01-16 0:00,Plant B,Unplanned Downtime,Conveyors,NFC 1 Jam,22
7835,2023-01-16 0:00,Plant B,Unplanned Downtime,Conveyors,ECS 1 Jam ,60
7836,2023-01-17 0:00,Plant B,Planned Downtime,Planned,5S / Routine Cleaning,30
7837,2023-01-17 0:00,Plant B,Planned Downtime,Planned,Safety Training,45
7838,2023-01-17 0:00,Plant B,Planned Downtime,Planned,Startup,30
7839,2023-01-17 0:00,Plant B,Schedule Exception,UnControllables,Un-Shreddables,21
7840,2023-01-17 0:00,Plant B,Unplanned Downtime,Magnet,Mag 1 Jam,5
7841,2023-01-17 0:00,Plant B,Unplanned Downtime,Magnet,Mag 2 Jam,11
7842,2023-01-17 0:00,Plant B,Unplanned Downtime,Conveyors,Dirt 1 Jam,3
7843,2023-01-17 0:00,Plant B,Unplanned Downtime,Conveyors,West Conveyor,54
7844,2023-01-17 0:00,Plant B,Unplanned Downtime,Mills,Stacker Belt Jam,22
7845,2023-01-17 0:00,Plant B,Unplanned Downtime,Conveyors,ECS 1 Jam ,5
7846,2023-01-18 0:00,Plant B,Planned Downtime,Planned,5S / Routine Cleaning,30
7847,2023-01-18 0:00,Plant B,Planned Downtime,Planned,Safety Training,30
7848,2023-01-18 0:00,Plant B,Planned Downtime,Planned,Startup,30
7849,2023-01-18 0:00,Plant B,Schedule Exception,UnControllables,Un-Shreddables,31
7850,2023-01-18 0:00,Plant B,Unplanned Downtime,Cyclone,Z Box Jam,20
7851,2023-01-18 0:00,Plant B,Unplanned Downtime,Magnet,Mag 1 Jam,5
7852,2023-01-18 0:00,Plant B,Unplanned Downtime,Magnet,Mag 2 Jam,10
7853,2023-01-18 0:00,Plant B,Unplanned Downtime,Magnet,Mag 3 Jam,4
7854,2023-01-18 0:00,Plant B,Unplanned Downtime,Conveyors,NFC 1 Jam,9
7855,2023-01-19 0:00,Plant B,Planned Downtime,Planned,5S / Routine Cleaning,30
7856,2023-01-19 0:00,Plant B,Planned Downtime,Planned,Safety Training,30
7857,2023-01-19 0:00,Plant B,Planned Downtime,Planned,Startup,30
7858,2023-01-19 0:00,Plant B,Schedule Exception,UnControllables,Fires,10
7859,2023-01-19 0:00,Plant B,Schedule Exception,UnControllables,Un-Shreddables,23
7860,2023-01-19 0:00,Plant B,Unplanned Downtime,Feedroll System,Infeed Jam,35
7861,2023-01-19 0:00,Plant B,Unplanned Downtime,Magnet,Mag 1 Jam,3
7862,2023-01-19 0:00,Plant B,Unplanned Downtime,Magnet,Mag 2 Jam,2
7863,2023-01-19 0:00,Plant B,Unplanned Downtime,Conveyors,Primary Conveyor,2
7864,2023-01-19 0:00,Plant B,Unplanned Downtime,Conveyors,Primary Pullcord,6
7865,2023-01-19 0:00,Plant B,Unplanned Downtime,Conveyors,West Conveyor,10
7866,2023-01-20 0:00,Plant B,Planned Downtime,Planned,Coffee Break #1 ,20
7867,2023-01-20 0:00,Plant B,Planned Downtime,Planned,Coffee Break #2 ,20
7868,2023-01-20 0:00,Plant B,Planned Downtime,Planned,Lunch Break ,20
7869,2023-01-20 0:00,Plant B,Planned Downtime,Planned,5S / Routine Cleaning,30
7870,2023-01-20 0:00,Plant B,Planned Downtime,Planned,Safety Training,30
7871,2023-01-20 0:00,Plant B,Planned Downtime,Planned,Startup,30
7872,2023-01-20 0:00,Plant B,Unplanned Downtime,Cyclone,Cyclone 2,40
7873,2023-01-20 0:00,Plant B,Unplanned Downtime,Magnet,Mag 1 Jam,4
7874,2023-01-20 0:00,Plant B,Unplanned Downtime,Magnet,Mag 2 Jam,8
7875,2023-01-20 0:00,Plant B,Unplanned Downtime,Magnet,Mag 3 Jam,9
7876,2023-01-20 0:00,Plant B,Unplanned Downtime,Conveyors,Dirt 1 Jam,1
7877,2023-01-20 0:00,Plant B,Unplanned Downtime,Conveyors,ECS 2 Shaker Belt ,13
7878,2023-01-21 0:00,Plant B,Planned Downtime,Planned,Coffee Break #1 ,15
7879,2023-01-21 0:00,Plant B,Planned Downtime,Planned,Coffee Break #2 ,15
7880,2023-01-21 0:00,Plant B,Planned Downtime,Planned,Lunch Break ,15
7881,2023-01-21 0:00,Plant B,Planned Downtime,Planned,5S / Routine Cleaning,30
7882,2023-01-21 0:00,Plant B,Planned Downtime,Planned,Startup,30
7883,2023-01-21 0:00,Plant B,Unplanned Downtime,Mills,Shaker Jam,6
7884,2023-01-21 0:00,Plant B,Unplanned Downtime,Magnet,Mag 1 Electric,4
7885,2023-01-21 0:00,Plant B,Unplanned Downtime,Magnet,Mag 2 Jam,7
7886,2023-01-21 0:00,Plant B,Unplanned Downtime,Magnet,Mag 3 Jam,3
7887,2023-01-21 0:00,Plant B,Unplanned Downtime,Conveyors,Dirt 1 Jam,16
7888,2023-01-23 0:00,Plant B,Planned Downtime,Planned,Lunch Break ,15
7889,2023-01-23 0:00,Plant B,Planned Downtime,Planned,Safety Training,30
7890,2023-01-23 0:00,Plant B,Planned Downtime,Planned,Startup,30
7891,2023-01-23 0:00,Plant B,Unplanned Downtime,Magnet,Mag 1 Jam,2
7892,2023-01-23 0:00,Plant B,Unplanned Downtime,Magnet,Mag 2 Jam,9
7893,2023-01-23 0:00,Plant B,Unplanned Downtime,Magnet,Mag 2 Belt,3
7894,2023-01-23 0:00,Plant B,Unplanned Downtime,Main Motor Engine,Mechanical Misc,330
7895,2023-01-24 0:00,Plant B,Planned Downtime,Planned,5S / Routine Cleaning,25
7896,2023-01-24 0:00,Plant B,Planned Downtime,Planned,Safety Training,30
7897,2023-01-24 0:00,Plant B,Planned Downtime,Planned,Startup,30
7898,2023-01-24 0:00,Plant B,Schedule Exception,UnControllables,Un-Shreddables,19
7899,2023-01-24 0:00,Plant B,Unplanned Downtime,Mills,Shaker Jam,68
7900,2023-01-24 0:00,Plant B,Unplanned Downtime,Magnet,Mag 1 Jam,19
7901,2023-01-24 0:00,Plant B,Unplanned Downtime,Magnet,Mag 2 Jam,12
7902,2023-01-24 0:00,Plant B,Unplanned Downtime,Magnet,Mag 3 Jam,23
7903,2023-01-24 0:00,Plant B,Unplanned Downtime,Conveyors,Dirt 1 Jam,31
7904,2023-01-25 0:00,Plant B,Planned Downtime,Planned,Coffee Break #1 ,15
7905,2023-01-25 0:00,Plant B,Planned Downtime,Planned,5S / Routine Cleaning,30
7906,2023-01-25 0:00,Plant B,Planned Downtime,Planned,Safety Training,30
7907,2023-01-25 0:00,Plant B,Planned Downtime,Planned,Startup,30
7908,2023-01-25 0:00,Plant B,Planned Downtime,Planned,Routine Hammer Change,90
7909,2023-01-25 0:00,Plant B,Schedule Exception,UnControllables,Un-Shreddables,31
7910,2023-01-25 0:00,Plant B,Unplanned Downtime,Feedroll System,Feed roll Tripped,15
7911,2023-01-25 0:00,Plant B,Unplanned Downtime,Magnet,Mag 2 Jam,40
7912,2023-01-25 0:00,Plant B,Unplanned Downtime,Magnet,Mag 3 Jam,2
7913,2023-01-25 0:00,Plant B,Unplanned Downtime,Conveyors,NFC 1 Jam,6
7914,2023-01-26 0:00,Plant B,Planned Downtime,Planned,Lunch Break ,30
7915,2023-01-26 0:00,Plant B,Planned Downtime,Planned,5S / Routine Cleaning,30
7916,2023-01-26 0:00,Plant B,Planned Downtime,Planned,Safety Training,30
7917,2023-01-26 0:00,Plant B,Planned Downtime,Planned,Startup,30
7918,2023-01-26 0:00,Plant B,Unplanned Downtime,Excavator,Waiting on Excavator,18
7919,2023-01-26 0:00,Plant B,Schedule Exception,UnControllables,Un-Shreddables,29
7920,2023-01-26 0:00,Plant B,Unplanned Downtime,Feedroll System,Infeed Pads,13
7921,2023-01-26 0:00,Plant B,Unplanned Downtime,Mills,Mill Jam,45
7922,2023-01-26 0:00,Plant B,Unplanned Downtime,Mills,Shaker Jam,20
7923,2023-01-26 0:00,Plant B,Unplanned Downtime,Magnet,Mag 2 Belt,7
7924,2023-01-26 0:00,Plant B,Unplanned Downtime,Magnet,Mag 3 Jam,7
7925,2023-01-27 0:00,Plant B,Planned Downtime,Planned,Lunch Break ,30
7926,2023-01-27 0:00,Plant B,Planned Downtime,Planned,5S / Routine Cleaning,30
7927,2023-01-27 0:00,Plant B,Planned Downtime,Planned,Safety Training,30
7928,2023-01-27 0:00,Plant B,Planned Downtime,Planned,Startup,30
7929,2023-01-27 0:00,Plant B,Schedule Exception,UnControllables,Un-Shreddables,17
7930,2023-01-27 0:00,Plant B,Unplanned Downtime,Mills,Shaker Jam,14
7931,2023-01-27 0:00,Plant B,Unplanned Downtime,Magnet,Mag 1 Jam,3
7932,2023-01-27 0:00,Plant B,Unplanned Downtime,Magnet,Mag 2 Jam,12
7933,2023-01-27 0:00,Plant B,Unplanned Downtime,Magnet,Mag 3 Jam,20
7934,2023-01-27 0:00,Plant B,Unplanned Downtime,Conveyors,West Conveyor,10
7935,2023-01-27 0:00,Plant B,Unplanned Downtime,Conveyors,NFC 1 Tail,10
7936,2023-01-27 0:00,Plant B,Unplanned Downtime,Conveyors,NFC 2 Jam,34
7937,2023-01-30 0:00,Plant B,Planned Downtime,Planned,Coffee Break #1 ,15
7938,2023-01-30 0:00,Plant B,Planned Downtime,Planned,Coffee Break #2 ,15
7939,2023-01-30 0:00,Plant B,Planned Downtime,Planned,Lunch Break ,30
7940,2023-01-30 0:00,Plant B,Planned Downtime,Planned,Safety Training,30
7941,2023-01-30 0:00,Plant B,Planned Downtime,Planned,Startup,30
7942,2023-01-30 0:00,Plant B,Schedule Exception,UnControllables,Un-Controlled Power Failure *1,480
7943,2023-01-30 0:00,Plant B,Unplanned Downtime,Main Motor Engine,Electrical Misc,0
7944,2023-01-31 0:00,Plant B,Planned Downtime,Planned,Lunch Break ,30
7945,2023-01-31 0:00,Plant B,Planned Downtime,Planned,5S / Routine Cleaning,25
7946,2023-01-31 0:00,Plant B,Planned Downtime,Planned,Safety Training,30
7947,2023-01-31 0:00,Plant B,Planned Downtime,Planned,Startup,10
7948,2023-01-31 0:00,Plant B,Unplanned Downtime,Feedroll System,Infeed Hydraulics,60
7949,2023-01-31 0:00,Plant B,Unplanned Downtime,Magnet,Mag 1 Jam,2
7950,2023-01-31 0:00,Plant B,Unplanned Downtime,Magnet,Mag 2 Jam,5
7951,2023-01-31 0:00,Plant B,Unplanned Downtime,Conveyors,Dirt 1 Conveyor,120
7952,2023-01-31 0:00,Plant B,Unplanned Downtime,Conveyors,Primary Conveyor,5
7953,2023-01-31 0:00,Plant B,Unplanned Downtime,Mills,Stacker Belt Jam,16
7954,2023-01-31 0:00,Plant B,Unplanned Downtime,Main Motor Engine,Electrical Misc,20
7955,2023-03-01 0:00,Plant B,Planned Downtime,Planned,Coffee Break #1 ,15
7956,2023-03-01 0:00,Plant B,Planned Downtime,Planned,Coffee Break #2 ,15
7957,2023-03-01 0:00,Plant B,Planned Downtime,Planned,Lunch Break ,30
7958,2023-03-01 0:00,Plant B,Planned Downtime,Planned,5S / Routine Cleaning,30
7959,2023-03-01 0:00,Plant B,Planned Downtime,Planned,Safety Training,30
7960,2023-03-01 0:00,Plant B,Planned Downtime,Planned,Startup,27
7961,2023-03-01 0:00,Plant B,Schedule Exception,UnControllables,Un-Shreddables,10
7962,2023-03-01 0:00,Plant B,Unplanned Downtime,Mills,Shaker Jam,9
7963,2023-03-01 0:00,Plant B,Unplanned Downtime,Magnet,Mag 1 Jam,30
7964,2023-03-01 0:00,Plant B,Unplanned Downtime,Magnet,Mag 2 Electric,30
7965,2023-03-01 0:00,Plant B,Unplanned Downtime,Magnet,Mag 3 Jam,15
7966,2023-03-02 0:00,Plant B,Planned Downtime,Planned,Coffee Break #1 ,15
7967,2023-03-02 0:00,Plant B,Planned Downtime,Planned,Coffee Break #2 ,15
7968,2023-03-02 0:00,Plant B,Planned Downtime,Planned,Lunch Break ,30
7969,2023-03-02 0:00,Plant B,Planned Downtime,Planned,5S / Routine Cleaning,30
7970,2023-03-02 0:00,Plant B,Planned Downtime,Planned,Safety Training,30
7971,2023-03-02 0:00,Plant B,Planned Downtime,Planned,Startup,30
7972,2023-03-02 0:00,Plant B,Planned Downtime,Planned,Hammer Flip,100
7973,2023-03-02 0:00,Plant B,Schedule Exception,UnControllables,Un-Shreddables,19
7974,2023-03-02 0:00,Plant B,Unplanned Downtime,Mills,Shaker Jam,6
7975,2023-03-02 0:00,Plant B,Unplanned Downtime,Magnet,Mag 1 Jam,3
7976,2023-03-02 0:00,Plant B,Unplanned Downtime,Magnet,Mag 2 Electric,9
7977,2023-03-02 0:00,Plant B,Unplanned Downtime,Magnet,Mag 3 Jam,13
7978,2023-03-03 0:00,Plant B,Planned Downtime,Planned,Coffee Break #1 ,15
7979,2023-03-03 0:00,Plant B,Planned Downtime,Planned,Lunch Break ,30
7980,2023-03-03 0:00,Plant B,Planned Downtime,Planned,5S / Routine Cleaning,28
7981,2023-03-03 0:00,Plant B,Planned Downtime,Planned,Safety Training,20
7982,2023-03-03 0:00,Plant B,Planned Downtime,Planned,Startup,20
7983,2023-03-03 0:00,Plant B,Schedule Exception,UnControllables,Un-Shreddables,4
7984,2023-03-03 0:00,Plant B,Unplanned Downtime,Magnet,Mag 2 Jam,7
7985,2023-03-03 0:00,Plant B,Unplanned Downtime,Magnet,Mag 3 Jam,4
7986,2023-03-03 0:00,Plant B,Unplanned Downtime,Conveyors,Primary Conveyor,14
7987,2023-03-03 0:00,Plant B,Unplanned Downtime,Conveyors,ECS 1 Jam ,11
7988,2023-03-06 0:00,Plant B,Planned Downtime,Planned,Coffee Break #1 ,15
7989,2023-03-06 0:00,Plant B,Planned Downtime,Planned,Coffee Break #2 ,15
7990,2023-03-06 0:00,Plant B,Planned Downtime,Planned,Lunch Break ,30
7991,2023-03-06 0:00,Plant B,Planned Downtime,Planned,5S / Routine Cleaning,25
7992,2023-03-06 0:00,Plant B,Planned Downtime,Planned,Safety Training,5
7993,2023-03-06 0:00,Plant B,Planned Downtime,Planned,Startup,20
7994,2023-03-06 0:00,Plant B,Schedule Exception,UnControllables,Un-Shreddables,5
7995,2023-03-06 0:00,Plant B,Unplanned Downtime,Magnet,Mag 1 Jam,12
7996,2023-03-06 0:00,Plant B,Unplanned Downtime,Magnet,Mag 2 Jam,15
7997,2023-03-06 0:00,Plant B,Unplanned Downtime,Magnet,Mag 3 Jam,7
7998,2023-03-06 0:00,Plant B,Unplanned Downtime,Conveyors,Primary Pullcord,34
7999,2023-03-07 0:00,Plant B,Planned Downtime,Planned,Coffee Break #1 ,15
8000,2023-03-07 0:00,Plant B,Planned Downtime,Planned,Coffee Break #2 ,15
8001,2023-03-07 0:00,Plant B,Planned Downtime,Planned,5S / Routine Cleaning,10
8002,2023-03-07 0:00,Plant B,Planned Downtime,Planned,Safety Training,15
8003,2023-03-07 0:00,Plant B,Planned Downtime,Planned,Startup,15
8004,2023-03-07 0:00,Plant B,Schedule Exception,UnControllables,Un-Shreddables,8
8005,2023-03-07 0:00,Plant B,Unplanned Downtime,Main Motor Engine,Machine Misc,128
8006,2023-03-07 0:00,Plant B,Unplanned Downtime,Magnet,Mag 1 Jam,1
8007,2023-03-07 0:00,Plant B,Unplanned Downtime,Magnet,Mag 2 Jam,7
8008,2023-03-07 0:00,Plant B,Unplanned Downtime,Magnet,Mag 2 Belt,10
8009,2023-03-07 0:00,Plant B,Unplanned Downtime,Magnet,Mag 3 Jam,13
8010,2023-03-08 0:00,Plant B,Planned Downtime,Planned,Coffee Break #1 ,15
8011,2023-03-08 0:00,Plant B,Planned Downtime,Planned,Coffee Break #2 ,15
8012,2023-03-08 0:00,Plant B,Planned Downtime,Planned,5S / Routine Cleaning,10
8013,2023-03-08 0:00,Plant B,Planned Downtime,Planned,Safety Training,30
8014,2023-03-08 0:00,Plant B,Planned Downtime,Planned,Startup,15
8015,2023-03-08 0:00,Plant B,Schedule Exception,UnControllables,Un-Shreddables,4
8016,2023-03-08 0:00,Plant B,Unplanned Downtime,Main Motor Engine,Machine Misc,190
8017,2023-03-08 0:00,Plant B,Unplanned Downtime,Magnet,Mag 2 Electric,6
8018,2023-03-08 0:00,Plant B,Unplanned Downtime,Magnet,Mag 3 Jam,16
8019,2023-03-08 0:00,Plant B,Unplanned Downtime,Feedroll System,Trommel,18
8020,2023-03-09 0:00,Plant B,Planned Downtime,Planned,Coffee Break #1 ,15
8021,2023-03-09 0:00,Plant B,Planned Downtime,Planned,Coffee Break #2 ,15
8022,2023-03-09 0:00,Plant B,Planned Downtime,Planned,5S / Routine Cleaning,30
8023,2023-03-09 0:00,Plant B,Planned Downtime,Planned,Safety Training,30
8024,2023-03-09 0:00,Plant B,Planned Downtime,Planned,Startup,24
8025,2023-03-09 0:00,Plant B,Schedule Exception,UnControllables,Un-Shreddables,8
8026,2023-03-09 0:00,Plant B,Unplanned Downtime,Feedroll System,Feed roll Tripped,12
8027,2023-03-09 0:00,Plant B,Unplanned Downtime,Magnet,Mag 2 Jam,24
8028,2023-03-09 0:00,Plant B,Unplanned Downtime,Magnet,Mag 3 Jam,7
8029,2023-03-10 0:00,Plant B,Planned Downtime,Planned,Coffee Break #1 ,15
8030,2023-03-10 0:00,Plant B,Planned Downtime,Planned,Coffee Break #2 ,15
8031,2023-03-10 0:00,Plant B,Planned Downtime,Planned,Lunch Break ,30
8032,2023-03-10 0:00,Plant B,Planned Downtime,Planned,5S / Routine Cleaning,30
8033,2023-03-10 0:00,Plant B,Planned Downtime,Planned,Safety Training,30
8034,2023-03-10 0:00,Plant B,Planned Downtime,Planned,Startup,17
8035,2023-03-10 0:00,Plant B,Unplanned Downtime,Excavator,Waiting on Excavator,22
8036,2023-03-10 0:00,Plant B,Planned Downtime,Planned,Hammer Flip,90
8037,2023-03-10 0:00,Plant B,Schedule Exception,UnControllables,Un-Shreddables,11
8038,2023-03-10 0:00,Plant B,Unplanned Downtime,Magnet,Mag 2 Jam,39
8039,2023-03-10 0:00,Plant B,Unplanned Downtime,Magnet,Mag 3 Jam,11
8040,2023-03-13 0:00,Plant B,Planned Downtime,Planned,Coffee Break #1 ,15
8041,2023-03-13 0:00,Plant B,Planned Downtime,Planned,Coffee Break #2 ,15
8042,2023-03-13 0:00,Plant B,Planned Downtime,Planned,Lunch Break ,30
8043,2023-03-13 0:00,Plant B,Planned Downtime,Planned,5S / Routine Cleaning,30
8044,2023-03-13 0:00,Plant B,Planned Downtime,Planned,Safety Training,30
8045,2023-03-13 0:00,Plant B,Planned Downtime,Planned,Startup,10
8046,2023-03-13 0:00,Plant B,Unplanned Downtime,Excavator,Waiting on Excavator,43
8047,2023-03-13 0:00,Plant B,Schedule Exception,UnControllables,Explosion,6
8048,2023-03-13 0:00,Plant B,Unplanned Downtime,Mills,Shaker Jam,4
8049,2023-03-13 0:00,Plant B,Unplanned Downtime,Magnet,Mag 1 Jam,5
8050,2023-03-13 0:00,Plant B,Unplanned Downtime,Magnet,Mag 2 Jam,6
8051,2023-03-13 0:00,Plant B,Unplanned Downtime,Magnet,Mag 3 Jam,10
8052,2023-03-14 0:00,Plant B,Planned Downtime,Planned,Coffee Break #1 ,10
8053,2023-03-14 0:00,Plant B,Planned Downtime,Planned,Coffee Break #2 ,15
8054,2023-03-14 0:00,Plant B,Planned Downtime,Planned,Lunch Break ,30
8055,2023-03-14 0:00,Plant B,Planned Downtime,Planned,5S / Routine Cleaning,30
8056,2023-03-14 0:00,Plant B,Planned Downtime,Planned,Safety Training,30
8057,2023-03-14 0:00,Plant B,Planned Downtime,Planned,Startup,13
8058,2023-03-14 0:00,Plant B,Schedule Exception,UnControllables,Un-Shreddables,17
8059,2023-03-14 0:00,Plant B,Unplanned Downtime,Magnet,Mag 2 Jam,8
8060,2023-03-14 0:00,Plant B,Unplanned Downtime,Magnet,Mag 3 Jam,5
8061,2023-03-15 0:00,Plant B,Planned Downtime,Planned,Coffee Break #1 ,15
8062,2023-03-15 0:00,Plant B,Planned Downtime,Planned,Coffee Break #2 ,15
8063,2023-03-15 0:00,Plant B,Planned Downtime,Planned,Lunch Break ,30
8064,2023-03-15 0:00,Plant B,Planned Downtime,Planned,5S / Routine Cleaning,28
8065,2023-03-15 0:00,Plant B,Planned Downtime,Planned,Safety Training,30
8066,2023-03-15 0:00,Plant B,Planned Downtime,Planned,Startup,15
8067,2023-03-15 0:00,Plant B,Schedule Exception,UnControllables,Explosion,2
8068,2023-03-15 0:00,Plant B,Schedule Exception,UnControllables,Short Staff,15
8069,2023-03-15 0:00,Plant B,Unplanned Downtime,Mills,Shaker Jam,6
8070,2023-03-15 0:00,Plant B,Unplanned Downtime,Magnet,Mag 2 Jam,24
8071,2023-03-15 0:00,Plant B,Unplanned Downtime,Conveyors,West Conveyor,5
8072,2023-03-16 0:00,Plant B,Planned Downtime,Planned,Coffee Break #1 ,15
8073,2023-03-16 0:00,Plant B,Planned Downtime,Planned,Coffee Break #2 ,15
8074,2023-03-16 0:00,Plant B,Planned Downtime,Planned,Lunch Break ,30
8075,2023-03-16 0:00,Plant B,Planned Downtime,Planned,5S / Routine Cleaning,30
